generation,best,mean,worst
35151,77.293378,78.448927,103.649898
35152,77.293378,78.640248,131.621055
35153,77.293378,79.741315,126.419751
35154,77.293378,78.680109,126.419751
35155,77.293378,79.120150,120.621119
35156,77.293378,79.326391,128.512298
35157,77.293378,78.702654,119.024029
35158,77.293378,78.930566,126.419751
35159,77.293378,78.955461,136.888913
35160,77.293378,78.697707,114.490623
35161,77.293378,78.669423,125.195164
35162,77.293378,79.256877,122.164724
35163,77.293378,78.414744,111.470056
35164,77.293378,79.399414,131.621055
35165,77.293378,78.653855,124.213735
35166,77.293378,79.143283,119.843199
35167,77.293378,78.522866,126.419751
35168,77.293378,79.069776,128.458804
35169,77.293378,79.335734,136.888913
35170,77.293378,78.366171,100.049248
35171,77.293378,78.965649,118.671993
35172,77.293378,78.249587,113.402675
35173,77.293378,80.158547,128.458804
35174,77.293378,77.692974,95.673953
35175,77.293378,79.398007,128.458804
35176,77.293378,78.990889,112.463341
35177,77.293378,78.013982,109.898618
35178,77.293378,78.628438,128.512298
35179,77.293378,78.760113,119.024029
35180,77.293378,79.641123,120.621119
35181,77.293378,78.894200,136.888913
35182,77.293378,79.504618,128.108050
35183,77.293378,80.023517,128.512298
35184,77.293378,78.656604,133.130307
35185,77.293378,80.166952,128.108050
35186,77.293378,80.448675,127.663681
35187,77.293378,78.676527,129.309685
35188,77.293378,80.329857,128.458804
35189,77.293378,79.275314,112.463341
35190,77.293378,79.332229,119.925908
35191,77.293378,79.403115,136.888913
35192,77.293378,78.972480,122.164724
35193,77.293378,78.969230,128.458804
35194,77.293378,79.176665,117.360520
35195,77.293378,79.396600,122.164724
35196,77.293378,79.799737,126.419751
35197,77.293378,78.232329,113.402675
35198,77.293378,78.564377,125.195164
35199,77.293378,78.958569,119.093641
35200,77.293378,78.712208,114.395450
35201,77.293378,78.477264,109.849675
35202,77.293378,79.521800,127.663681
35203,77.293378,79.200350,128.512298
35204,77.293378,80.857879,126.419751
35205,77.293378,78.691354,108.405100
35206,77.293378,79.876628,116.013103
35207,77.293378,78.569476,112.463341
35208,77.293378,78.380204,119.925908
35209,77.293378,78.189760,98.522592
35210,77.293378,79.742230,128.108050
35211,77.293378,78.858931,119.843199
35212,77.293378,77.909631,96.530204
35213,77.293378,80.338975,128.512298
35214,77.293378,78.898230,117.712472
35215,77.293378,78.667718,114.930019
35216,77.293378,79.095497,133.130307
35217,77.293378,81.149859,131.621055
35218,77.293378,78.877100,107.808213
35219,77.293378,79.022583,111.470056
35220,77.293378,77.941993,101.535776
35221,77.293378,79.043245,120.727175
35222,77.293378,80.558984,128.108050
35223,77.293378,78.517482,118.671993
35224,77.293378,79.487017,128.512298
35225,77.293378,78.951365,122.579935
35226,77.293378,78.076676,116.010343
35227,77.293378,78.143391,104.721897
35228,77.293378,79.576963,136.888913
35229,77.293378,78.585606,113.834328
35230,77.293378,79.756358,126.419751
35231,77.293378,79.564553,120.621119
35232,77.293378,79.933073,131.621055
35233,77.293378,78.882414,128.108050
35234,77.293378,80.499230,124.552598
35235,77.293378,79.475143,120.727175
35236,77.293378,77.800476,104.089023
35237,77.293378,80.295608,120.621119
35238,77.293378,79.149472,136.888913
35239,77.293378,78.327886,126.419751
35240,77.293378,78.905554,114.490623
35241,77.293378,79.284852,128.512298
35242,77.293378,78.286336,118.671993
35243,77.293378,78.364802,114.395450
35244,77.293378,80.368326,136.888913
35245,77.293378,79.177660,119.093641
35246,77.293378,80.024769,128.108050
35247,77.293378,80.021710,127.663681
35248,77.293378,79.248613,119.024029
35249,77.293378,78.902827,136.888913
35250,77.293378,78.994269,117.360520
35251,77.293378,78.317886,106.258236
35252,77.293378,79.815680,128.108050
35253,77.293378,78.914260,115.984633
35254,77.293378,79.910313,133.130307
35255,77.293378,78.826375,120.199300
35256,77.293378,78.006918,101.535776
35257,77.293378,78.497028,120.365799
35258,77.293378,79.154879,128.108050
35259,77.293378,78.883122,109.849675
35260,77.293378,79.829299,136.888913
35261,77.293378,79.038494,125.195164
35262,77.293378,79.256142,120.365799
35263,77.293378,78.557200,111.411823
35264,77.293378,78.520043,119.925908
35265,77.293378,78.673550,128.108050
35266,77.293378,80.131410,124.552598
35267,77.293378,81.093504,129.309685
35268,77.293378,78.908337,133.130307
35269,77.293378,78.045953,116.378510
35270,77.293378,78.967521,128.108050
35271,77.293378,80.110087,133.130307
35272,77.293378,81.626186,131.621055
35273,77.293378,79.775046,128.512298
35274,77.293378,78.755006,122.579935
35275,77.293378,78.777572,119.093641
35276,77.293378,79.096721,126.419751
35277,77.293378,79.775519,128.458804
35278,77.293378,80.244608,120.727175
35279,77.293378,80.273360,136.888913
35280,77.293378,79.955341,131.621055
35281,77.293378,78.430236,103.596077
35282,77.293378,78.268760,124.552598
35283,77.293378,78.556841,136.888913
35284,77.293378,78.661960,118.671993
35285,77.293378,78.822085,114.930019
35286,77.293378,79.199137,109.232004
35287,77.293378,80.492162,131.621055
35288,77.293378,78.749424,111.470056
35289,77.293378,78.873097,120.621119
35290,77.293378,79.330752,115.984633
35291,77.293378,78.798677,107.808213
35292,77.293378,79.652084,121.872110
35293,77.293378,78.662984,124.552598
35294,77.293378,77.844013,104.389580
35295,77.293378,79.469146,127.663681
35296,77.293378,79.375357,116.378510
35297,77.293378,77.855512,116.013103
35298,77.293378,78.135300,103.649898
35299,77.293378,79.659530,120.621119
35300,77.293378,77.573509,92.015146
35301,77.293378,79.750237,136.888913
35302,77.293378,79.332830,117.712472
35303,77.293378,80.405764,131.621055
35304,77.293378,80.619209,120.727175
35305,77.293378,79.174420,113.834328
35306,77.293378,79.457565,116.010343
35307,77.293378,79.416408,128.458804
35308,77.293378,79.762415,125.195164
35309,77.293378,78.598139,97.146864
35310,77.293378,79.101054,116.010343
35311,77.293378,79.472700,116.010343
35312,77.293378,79.784735,121.872110
35313,77.293378,78.824438,113.834328
35314,77.293378,77.525677,88.995753
35315,77.293378,80.064503,128.108050
35316,77.293378,79.208853,129.309685
35317,77.293378,79.349741,126.419751
35318,77.293378,78.883835,113.402675
35319,77.293378,79.678649,120.621119
35320,77.293378,80.070366,131.621055
35321,77.293378,78.777409,128.458804
35322,77.293378,78.382656,128.108050
35323,77.293378,78.229569,116.013103
35324,77.293378,78.368901,109.232004
35325,77.293378,79.588434,120.621119
35326,77.293378,78.370609,131.621055
35327,77.293378,79.024770,116.378510
35328,77.293378,79.216296,122.164724
35329,77.293378,79.343335,124.213735
35330,77.293378,80.047847,117.712472
35331,77.293378,78.321343,108.771642
35332,77.293378,79.401178,125.195164
35333,77.293378,80.591606,128.512298
35334,77.293378,80.045450,129.309685
35335,77.293378,78.539679,112.965170
35336,77.293378,79.112412,124.552598
35337,77.293378,79.542899,117.616985
35338,77.293378,78.664143,124.552598
35339,77.293378,79.277482,125.195164
35340,77.293378,79.067048,124.552598
35341,77.293378,78.562115,114.930019
35342,77.293378,79.009799,118.671993
35343,77.293378,78.946147,109.898618
35344,77.293378,80.078302,129.309685
35345,77.293378,79.240526,116.378510
35346,77.293378,79.719990,124.213735
35347,77.293378,79.255846,128.512298
35348,77.293378,80.100323,126.419751
35349,77.293378,79.075983,119.093641
35350,77.293378,79.709222,129.309685
35351,77.293378,80.654157,128.512298
35352,77.293378,79.818095,128.512298
35353,77.293378,80.590490,128.512298
35354,77.293378,78.481513,120.727175
35355,77.293378,79.096016,114.490623
35356,77.293378,78.804917,110.665994
35357,77.293378,79.187308,119.093641
35358,77.293378,79.195348,128.108050
35359,77.293378,78.567586,118.671993
35360,77.293378,78.948016,112.965170
35361,77.293378,79.855648,133.130307
35362,77.293378,78.669029,119.843199
35363,77.293378,79.549869,136.888913
35364,77.293378,79.110166,124.552598
35365,77.293378,80.408869,129.309685
35366,77.293378,80.140093,136.888913
35367,77.293378,78.144688,104.825371
35368,77.293378,79.730145,122.579935
35369,77.293378,79.801119,121.872110
35370,77.293378,79.864449,122.579935
35371,77.293378,80.083792,124.552598
35372,77.293378,79.516064,128.108050
35373,77.293378,80.050332,136.888913
35374,77.293378,79.046040,125.195164
35375,77.293378,79.062942,109.232004
35376,77.293378,79.840600,136.888913
35377,77.293378,79.922464,129.309685
35378,77.293378,79.644611,127.663681
35379,77.293378,78.916965,115.984633
35380,77.293378,78.271361,109.898618
35381,77.293378,79.049706,121.872110
35382,77.293378,79.476925,125.195164
35383,77.293378,78.344819,114.395450
35384,77.293378,79.308963,124.213735
35385,77.293378,78.671604,121.872110
35386,77.293378,79.483438,119.843199
35387,77.293378,80.071578,124.552598
35388,77.293378,78.661760,128.108050
35389,77.293378,78.784320,119.843199
35390,77.293378,79.430802,120.621119
35391,77.293378,78.642050,133.130307
35392,77.293378,78.971764,125.195164
35393,77.293378,78.562214,114.395450
35394,77.293378,80.646014,136.888913
35395,77.293378,78.569374,126.419751
35396,77.293378,79.213406,126.419751
35397,77.293378,78.155631,104.089023
35398,77.293378,77.750330,89.139474
35399,77.293378,80.317983,129.309685
35400,77.293378,78.313325,108.771642
35401,77.293378,78.287494,120.365799
35402,77.293378,79.030639,114.930019
35403,77.293378,79.723054,128.458804
35404,77.293378,78.246503,103.596077
35405,77.293378,79.543616,136.888913
35406,77.293378,78.840361,128.458804
35407,77.293378,79.268860,128.458804
35408,77.293378,79.706951,131.621055
35409,77.293378,79.164957,121.872110
35410,77.293378,79.904525,136.888913
35411,77.293378,78.561128,121.872110
35412,77.293378,78.638223,122.164724
35413,77.293378,78.171341,108.123170
35414,77.293378,77.994898,95.477820
35415,77.293378,78.158532,108.896506
35416,77.293378,80.865353,128.512298
35417,77.293378,78.733026,125.195164
35418,77.293378,80.666384,136.888913
35419,77.293378,78.290982,116.013103
35420,77.293378,79.677601,133.130307
35421,77.293378,79.045409,128.512298
35422,77.293378,79.746529,127.663681
35423,77.293378,79.107055,129.309685
35424,77.293378,78.776518,114.930019
35425,77.293378,77.697042,95.477820
35426,77.293378,80.040969,119.093641
35427,77.293378,78.323367,114.490623
35428,77.293378,80.018654,126.419751
35429,77.293378,78.608070,103.649898
35430,77.293378,78.650950,128.108050
35431,77.293378,78.581699,108.896506
35432,77.293378,80.878462,128.512298
35433,77.293378,80.411703,128.512298
35434,77.293378,78.671737,120.365799
35435,77.293378,78.739142,136.888913
35436,77.293378,78.299592,119.925908
35437,77.293378,79.779402,131.621055
35438,77.293378,80.025658,136.888913
35439,77.293378,81.259253,128.458804
35440,77.293378,78.757498,131.621055
35441,77.293378,80.056715,136.888913
35442,77.293378,79.020995,122.579935
35443,77.293378,80.649154,128.512298
35444,77.293378,79.715571,122.164724
35445,77.293378,78.790904,112.965170
35446,77.293378,79.316223,122.164724
35447,77.293378,78.793656,115.984633
35448,77.293378,78.110498,114.930019
35449,77.293378,79.127170,120.727175
35450,77.293378,78.831626,128.108050
35451,77.293378,78.364960,122.579935
35452,77.293378,80.109843,128.458804
35453,77.293378,78.133348,117.712472
35454,77.293378,79.369357,119.925908
35455,77.293378,79.771699,119.024029
35456,77.293378,78.733348,121.872110
35457,77.293378,80.115951,129.309685
35458,77.293378,79.047829,127.663681
35459,77.293378,78.431014,96.730508
35460,77.293378,79.054609,126.419751
35461,77.293378,79.870503,129.309685
35462,77.293378,79.442573,131.621055
35463,77.293378,79.798149,125.195164
35464,77.293378,78.968661,126.419751
35465,77.293378,79.497992,124.552598
35466,77.293378,78.664499,109.849675
35467,77.293378,78.187674,98.522592
35468,77.293378,78.708882,110.642812
35469,77.293378,78.886227,115.932560
35470,77.293378,79.232856,136.888913
35471,77.293378,77.714728,101.535776
35472,77.293378,78.696042,115.932560
35473,77.293378,77.917383,104.721897
35474,77.293378,78.605885,104.089023
35475,77.293378,79.020507,119.925908
35476,77.293378,78.537050,116.378510
35477,77.293378,79.599522,128.458804
35478,77.293378,78.449872,129.309685
35479,77.293378,78.244067,121.872110
35480,77.293378,78.853409,115.932560
35481,77.293378,79.861907,128.458804
35482,77.293378,79.073988,119.093641
35483,77.293378,79.110870,124.213735
35484,77.293378,80.141829,119.093641
35485,77.293378,78.084803,109.207963
35486,77.293378,79.472465,128.108050
35487,77.293378,79.274276,115.932560
35488,77.293378,79.533420,127.663681
35489,77.293378,78.993128,124.552598
35490,77.293378,78.738452,109.659658
35491,77.293378,80.052907,127.663681
35492,77.293378,78.779490,114.930019
35493,77.293378,78.265091,120.727175
35494,77.293378,79.248678,124.552598
35495,77.293378,79.073239,119.024029
35496,77.293378,80.228721,136.888913
35497,77.293378,79.238623,120.621119
35498,77.293378,78.787685,120.365799
35499,77.293378,80.453607,120.727175
35500,77.293378,80.536827,128.458804
35501,77.293378,78.407109,111.411823
35502,77.293378,78.123365,101.083967
35503,77.293378,78.794143,133.130307
35504,77.293378,78.853773,118.671993
35505,77.293378,81.146662,129.309685
35506,77.293378,79.108944,113.834328
35507,77.293378,79.413104,126.419751
35508,77.293378,79.827144,117.360520
35509,77.293378,79.255105,136.888913
35510,77.293378,78.272093,119.925908
35511,77.293378,80.400170,126.419751
35512,77.293378,78.512368,120.621119
35513,77.293378,79.047228,124.213735
35514,77.293378,79.308744,124.213735
35515,77.293378,79.082208,117.712472
35516,77.293378,79.650560,118.671993
35517,77.293378,79.440196,121.872110
35518,77.293378,79.048267,119.093641
35519,77.293378,78.160173,126.419751
35520,77.293378,79.686692,119.093641
35521,77.293378,78.613889,136.888913
35522,77.293378,78.135026,104.089023
35523,77.293378,79.708909,131.621055
35524,77.293378,80.341415,128.108050
35525,77.293378,80.009874,120.727175
35526,77.293378,79.377331,122.579935
35527,77.293378,79.322422,122.164724
35528,77.293378,78.192325,109.898618
35529,77.293378,78.920705,124.552598
35530,77.293378,79.264231,124.552598
35531,77.293378,78.973274,124.552598
35532,77.293378,79.718841,122.579935
35533,77.293378,79.043881,122.164724
35534,77.293378,79.491394,114.930019
35535,77.293378,80.179254,133.130307
35536,77.293378,78.330704,122.579935
35537,77.293378,78.476213,119.024029
35538,77.293378,78.157388,116.013103
35539,77.293378,78.632127,114.930019
35540,77.293378,79.645690,136.888913
35541,77.293378,80.001747,128.108050
35542,77.293378,79.458784,119.024029
35543,77.293378,79.006192,133.130307
35544,77.293378,78.583440,113.834328
35545,77.293378,78.759302,115.932560
35546,77.293378,79.076202,136.888913
35547,77.293378,78.992485,115.984633
35548,77.293378,81.257095,128.108050
35549,77.293378,78.416065,117.712472
35550,77.293378,78.488038,125.195164
35551,77.293378,78.065295,99.466072
35552,77.293378,80.929374,121.872110
35553,77.293378,79.788548,133.130307
35554,77.293378,78.753940,114.490623
35555,77.293378,79.361434,133.130307
35556,77.293378,80.256213,120.727175
35557,77.293378,79.694177,133.130307
35558,77.293378,79.692294,124.213735
35559,77.293378,78.742158,128.108050
35560,77.293378,79.509329,128.108050
35561,77.293378,78.952871,113.834328
35562,77.293378,78.074965,104.389580
35563,77.293378,77.907553,104.825371
35564,77.293378,78.783509,133.130307
35565,77.293378,79.933628,131.621055
35566,77.293378,79.234596,131.621055
35567,77.293378,80.150097,136.888913
35568,77.293378,79.630282,127.663681
35569,77.293378,79.504286,124.213735
35570,77.293378,79.612593,129.309685
35571,77.293378,80.080066,129.309685
35572,77.293378,79.851481,131.621055
35573,77.293378,79.792776,125.195164
35574,77.293378,78.374010,119.093641
35575,77.293378,79.883426,124.552598
35576,77.293378,78.787764,111.470056
35577,77.293378,78.016685,104.389580
35578,77.293378,78.923622,128.458804
35579,77.293378,79.471660,119.925908
35580,77.293378,79.926593,125.195164
35581,77.293378,79.680854,114.490623
35582,77.293378,79.687775,131.621055
35583,77.293378,79.447709,124.213735
35584,77.293378,80.318229,131.621055
35585,77.293378,78.588113,109.898618
35586,77.293378,78.271465,128.108050
35587,77.293378,79.110575,124.552598
35588,77.293378,78.836459,115.932560
35589,77.293378,78.357397,114.930019
35590,77.293378,80.115290,128.512298
35591,77.293378,80.027450,129.309685
35592,77.293378,78.389828,108.771642
35593,77.293378,79.896302,124.552598
35594,77.293378,78.913651,125.195164
35595,77.293378,79.649252,120.365799
35596,77.293378,80.691966,126.419751
35597,77.293378,78.936849,127.663681
35598,77.293378,78.249174,104.721897
35599,77.293378,79.869096,136.888913
35600,77.293378,78.454581,112.965170
35601,77.293378,78.574696,109.659658
35602,77.293378,78.969396,126.419751
35603,77.293378,78.778741,115.984633
35604,77.293378,79.377351,128.458804
35605,77.293378,79.101973,120.621119
35606,77.293378,78.193603,103.596077
35607,77.293378,80.000819,131.621055
35608,77.293378,79.430594,126.419751
35609,77.293378,79.018011,124.552598
35610,77.293378,79.437066,128.458804
35611,77.293378,79.738379,119.925908
35612,77.293378,79.747014,120.621119
35613,77.293378,80.167046,128.512298
35614,77.293378,79.145068,121.872110
35615,77.293378,78.304876,119.925908
35616,77.293378,79.202555,116.013103
35617,77.293378,79.124284,112.965170
35618,77.293378,79.842225,125.195164
35619,77.293378,78.410361,119.925908
35620,77.293378,80.079234,118.671993
35621,77.293378,79.608577,119.925908
35622,77.293378,79.164434,122.579935
35623,77.293378,79.161368,120.621119
35624,77.293378,79.928409,128.108050
35625,77.293378,78.973104,133.130307
35626,77.293378,79.217350,136.888913
35627,77.293378,78.454355,119.843199
35628,77.293378,78.700048,120.365799
35629,77.293378,79.315101,128.458804
35630,77.293378,79.341365,116.013103
35631,77.293378,80.129134,128.512298
35632,77.293378,78.700764,119.843199
35633,77.293378,79.005564,117.712472
35634,77.293378,79.825731,119.093641
35635,77.293378,79.261274,127.663681
35636,77.293378,79.685354,122.164724
35637,77.293378,79.038377,128.512298
35638,77.293378,78.223264,116.378510
35639,77.293378,80.390522,136.888913
35640,77.293378,78.859731,104.825371
35641,77.293378,78.205353,101.535776
35642,77.293378,78.617045,117.712472
35643,77.293378,80.839447,129.309685
35644,77.293378,80.120973,127.663681
35645,77.293378,78.805486,108.771642
35646,77.293378,78.744665,122.164724
35647,77.293378,79.387247,125.195164
35648,77.293378,78.676242,128.108050
35649,77.293378,79.886885,128.512298
35650,77.293378,79.134479,128.512298
35651,77.293378,79.329145,129.309685
35652,77.293378,79.348734,124.213735
35653,77.293378,79.015367,111.470056
35654,77.293378,79.353112,128.512298
35655,77.293378,78.142420,128.512298
35656,77.293378,79.715751,124.213735
35657,77.293378,78.476578,122.579935
35658,77.293378,79.296804,131.621055
35659,77.293378,79.023157,125.195164
35660,77.293378,78.337224,117.616985
35661,77.293378,77.768113,89.299241
35662,77.293378,78.697287,133.130307
35663,77.293378,78.789797,124.213735
35664,77.293378,78.494494,116.010343
35665,77.293378,78.581234,110.642812
35666,77.293378,78.804042,119.093641
35667,77.293378,78.909670,128.512298
35668,77.293378,79.684915,131.621055
35669,77.293378,78.789397,128.108050
35670,77.293378,78.773984,119.024029
35671,77.293378,79.490358,133.130307
35672,77.293378,80.001703,129.309685
35673,77.293378,79.326692,131.621055
35674,77.293378,79.076561,125.195164
35675,77.293378,79.594617,136.888913
35676,77.293378,78.468939,125.195164
35677,77.293378,78.374109,109.898618
35678,77.293378,79.300366,128.512298
35679,77.293378,77.849990,124.213735
35680,77.293378,79.459489,119.925908
35681,77.293378,79.412901,124.213735
35682,77.293378,78.402193,112.463341
35683,77.293378,78.617836,122.164724
35684,77.293378,79.725479,117.360520
35685,77.293378,80.034679,124.552598
35686,77.293378,79.523113,128.458804
35687,77.293378,79.442137,133.130307
35688,77.293378,79.507520,129.309685
35689,77.293378,79.616294,121.872110
35690,77.293378,78.916929,128.512298
35691,77.293378,79.621585,117.360520
35692,77.293378,79.309619,136.888913
35693,77.293378,78.708504,115.984633
35694,77.293378,79.756864,128.108050
35695,77.293378,79.138346,126.419751
35696,77.293378,78.513600,113.834328
35697,77.293378,78.748686,120.727175
35698,77.293378,80.055181,131.621055
35699,77.293378,79.306079,119.093641
35700,77.293378,79.676157,126.419751
35701,77.293378,79.285894,120.365799
35702,77.293378,79.814821,120.621119
35703,77.293378,78.984774,115.984633
35704,77.293378,78.850910,109.898618
35705,77.293378,78.411317,114.490623
35706,77.293378,79.822997,129.309685
35707,77.293378,79.551509,124.213735
35708,77.293378,78.325887,103.649898
35709,77.293378,79.246593,119.843199
35710,77.293378,79.387588,126.419751
35711,77.293378,78.910415,116.013103
35712,77.293378,79.039067,125.195164
35713,77.293378,78.379013,115.984633
35714,77.293378,78.220047,104.825371
35715,77.293378,78.350183,122.579935
35716,77.293378,79.433055,126.419751
35717,77.293378,79.151930,128.458804
35718,77.293378,78.215144,101.377686
35719,77.293378,79.617840,128.458804
35720,77.293378,79.111947,125.195164
35721,77.293378,78.518014,117.712472
35722,77.293378,78.535296,131.621055
35723,77.293378,78.869034,128.108050
35724,77.293378,79.641381,118.671993
35725,77.293378,79.314388,124.213735
35726,77.293378,79.289856,124.213735
35727,77.293378,79.468650,131.621055
35728,77.293378,78.172590,101.377686
35729,77.293378,78.333483,131.621055
35730,77.293378,79.659153,124.552598
35731,77.293378,80.514530,136.888913
35732,77.293378,79.685901,131.621055
35733,77.293378,78.720121,114.395450
35734,77.293378,79.552646,127.663681
35735,77.293378,79.470987,128.458804
35736,77.293378,79.855646,128.108050
35737,77.293378,78.371344,117.616985
35738,77.293378,78.989217,120.727175
35739,77.293378,79.005693,127.663681
35740,77.293378,79.206450,127.663681
35741,77.293378,80.311909,122.164724
35742,77.293378,80.037833,121.872110
35743,77.293378,79.705940,128.108050
35744,77.293378,78.268580,103.649898
35745,77.293378,79.253846,136.888913
35746,77.293378,78.327529,113.402675
35747,77.293378,79.289049,124.552598
35748,77.293378,79.409138,133.130307
35749,77.293378,79.583409,126.419751
35750,77.293378,78.782381,129.309685
35751,77.293378,78.240652,101.535776
35752,77.293378,79.971479,120.365799
35753,77.293378,79.436498,127.663681
35754,77.293378,78.192084,98.801454
35755,77.293378,80.620020,120.727175
35756,77.293378,80.108994,131.621055
35757,77.293378,78.076860,128.108050
35758,77.293378,79.262869,114.490623
35759,77.293378,78.365723,108.896506
35760,77.293378,80.113258,120.365799
35761,77.293378,79.320148,124.552598
35762,77.293378,79.254222,125.195164
35763,77.293378,79.325526,119.925908
35764,77.293378,79.933624,136.888913
35765,77.293378,79.285794,119.925908
35766,77.293378,78.958791,120.727175
35767,77.293378,79.235984,133.130307
35768,77.293378,78.432453,120.621119
35769,77.293378,78.769968,109.898618
35770,77.293378,79.310304,114.930019
35771,77.293378,78.737089,117.712472
35772,77.293378,79.299023,116.010343
35773,77.293378,78.747711,116.378510
35774,77.293378,78.585308,119.093641
35775,77.293378,79.038307,116.010343
35776,77.293378,77.706835,104.389580
35777,77.293378,78.960066,117.712472
35778,77.293378,78.474189,119.024029
35779,77.293378,78.702655,120.621119
35780,77.293378,78.883214,128.458804
35781,77.293378,78.786657,111.470056
35782,77.293378,79.066661,129.309685
35783,77.293378,79.325984,131.621055
35784,77.293378,78.447438,115.932560
35785,77.293378,79.334418,124.213735
35786,77.293378,78.640006,108.123170
35787,77.293378,78.601238,119.093641
35788,77.293378,79.091854,128.108050
35789,77.293378,78.942204,119.843199
35790,77.293378,79.640158,133.130307
35791,77.293378,78.811507,119.925908
35792,77.293378,79.245030,129.309685
35793,77.293378,77.938020,101.535776
35794,77.293378,78.058753,95.673953
35795,77.293378,79.500476,136.888913
35796,77.293378,79.853995,128.108050
35797,77.293378,77.984417,112.965170
35798,77.293378,79.927857,133.130307
35799,77.293378,79.153503,119.024029
35800,77.293378,79.758155,131.621055
35801,77.293378,78.956021,122.579935
35802,77.293378,81.943796,125.195164
35803,77.293378,78.863842,128.458804
35804,77.293378,78.669813,133.130307
35805,77.293378,78.367031,117.360520
35806,77.293378,79.696874,125.195164
35807,77.293378,78.537722,124.552598
35808,77.293378,79.717082,121.872110
35809,77.293378,79.177486,115.984633
35810,77.293378,79.235812,129.309685
35811,77.293378,79.255049,122.164724
35812,77.293378,79.485588,114.395450
35813,77.293378,79.719715,119.925908
35814,77.293378,78.585232,128.512298
35815,77.293378,78.973502,119.843199
35816,77.293378,78.939754,119.093641
35817,77.293378,77.798689,105.845563
35818,77.293378,78.839073,118.671993
35819,77.293378,78.763500,122.579935
35820,77.293378,79.258861,119.093641
35821,77.293378,78.880432,117.712472
35822,77.293378,80.968378,128.512298
35823,77.293378,79.913091,133.130307
35824,77.293378,79.272909,128.512298
35825,77.293378,78.419213,113.834328
35826,77.293378,79.872655,120.727175
35827,77.293378,78.746740,114.395450
35828,77.293378,80.228225,125.195164
35829,77.293378,78.771132,109.232004
35830,77.293378,79.484358,131.621055
35831,77.293378,79.089559,133.130307
35832,77.293378,79.633666,133.130307
35833,77.293378,78.428126,119.024029
35834,77.293378,79.155474,116.010343
35835,77.293378,78.595164,120.727175
35836,77.293378,78.628108,125.195164
35837,77.293378,78.665080,120.621119
35838,77.293378,79.302544,128.108050
35839,77.293378,78.103044,100.271154
35840,77.293378,78.377601,117.360520
35841,77.293378,81.003530,126.419751
35842,77.293378,80.318282,120.365799
35843,77.293378,79.460478,131.621055
35844,77.293378,80.919800,125.195164
35845,77.293378,77.912224,99.466072
35846,77.293378,79.565691,117.616985
35847,77.293378,78.640363,128.108050
35848,77.293378,78.404209,115.932560
35849,77.293378,79.380698,111.470056
35850,77.293378,78.372595,128.512298
35851,77.293378,78.774158,114.930019
35852,77.293378,77.704600,99.466072
35853,77.293378,78.175837,126.419751
35854,77.293378,78.489581,108.405100
35855,77.293378,79.082274,122.579935
35856,77.293378,79.091200,118.671993
35857,77.293378,79.796636,128.108050
35858,77.293378,78.969263,133.130307
35859,77.293378,80.209578,126.419751
35860,77.293378,78.652332,116.378510
35861,77.293378,79.394639,128.512298
35862,77.293378,79.701173,128.458804
35863,77.293378,78.839978,124.552598
35864,77.293378,79.786778,122.579935
35865,77.293378,79.480744,120.621119
35866,77.293378,78.600416,119.024029
35867,77.293378,78.604740,114.490623
35868,77.293378,79.376106,133.130307
35869,77.293378,78.871220,128.512298
35870,77.293378,78.849043,125.195164
35871,77.293378,79.262742,127.663681
35872,77.293378,78.706564,117.616985
35873,77.293378,81.013356,128.458804
35874,77.293378,78.377177,110.642812
35875,77.293378,79.298397,119.093641
35876,77.293378,78.756166,128.512298
35877,77.293378,78.766146,104.825371
35878,77.293378,78.523284,122.164724
35879,77.293378,79.567118,116.010343
35880,77.293378,79.382262,118.671993
35881,77.293378,79.789202,131.621055
35882,77.293378,80.625889,119.843199
35883,77.293378,80.200596,131.621055
35884,77.293378,79.431931,121.872110
35885,77.293378,78.296140,116.378510
35886,77.293378,79.465963,117.712472
35887,77.293378,78.549476,118.671993
35888,77.293378,79.106255,131.621055
35889,77.293378,79.174703,128.512298
35890,77.293378,80.066812,128.512298
35891,77.293378,78.966898,119.093641
35892,77.293378,79.250100,129.309685
35893,77.293378,78.611453,109.898618
35894,77.293378,79.339745,128.458804
35895,77.293378,80.189534,128.512298
35896,77.293378,79.575970,125.195164
35897,77.293378,78.267449,95.477820
35898,77.293378,78.742576,117.616985
35899,77.293378,79.674465,129.309685
35900,77.293378,81.022426,129.309685
35901,77.293378,79.383028,120.727175
35902,77.293378,77.908576,106.258236
35903,77.293378,79.411488,119.093641
35904,77.293378,79.208979,128.512298
35905,77.293378,79.529835,129.309685
35906,77.293378,80.434016,136.888913
35907,77.293378,78.779112,124.213735
35908,77.293378,78.822376,106.258236
35909,77.293378,78.762341,122.164724
35910,77.293378,79.178802,131.621055
35911,77.293378,79.098384,124.213735
35912,77.293378,80.561217,121.872110
35913,77.293378,79.491304,119.093641
35914,77.293378,79.171939,120.365799
35915,77.293378,78.988332,124.213735
35916,77.293378,78.824903,108.123431
35917,77.293378,79.496138,122.164724
35918,77.293378,79.099678,124.552598
35919,77.293378,78.007938,129.309685
35920,77.293378,78.285879,112.965170
35921,77.293378,79.842475,127.663681
35922,77.293378,79.880604,122.579935
35923,77.293378,79.088402,115.984633
35924,77.293378,79.089518,109.849675
35925,77.293378,78.854882,121.872110
35926,77.293378,78.871515,124.213735
35927,77.293378,80.325678,129.309685
