generation,best,mean,worst
820,77.697818,79.528671,129.818865
821,77.697818,79.420418,136.795177
822,77.697818,79.600360,129.818865
823,77.697818,79.949190,132.787471
824,77.697818,79.496995,131.738670
825,77.697818,79.589425,131.488840
826,77.697818,79.568012,127.780184
827,77.697818,79.581717,136.795177
828,77.697818,80.167526,132.787471
829,77.697818,79.744851,136.795177
830,77.697818,80.239553,136.795177
831,77.697818,79.778216,131.488840
832,77.697818,79.557442,131.738670
833,77.697818,79.635815,136.795177
834,77.697818,79.188136,126.053670
835,77.697818,79.778019,129.818865
836,77.697818,78.711832,121.586557
837,77.697818,79.474910,136.795177
838,77.697818,79.081289,119.595959
839,77.697818,79.688763,136.795177
840,77.697818,79.129332,129.818865
841,77.697818,79.529982,136.795177
842,77.697818,79.241689,130.045579
843,77.697818,79.426233,132.787471
844,77.697818,79.328050,131.738670
845,77.697818,79.014180,125.950610
846,77.697818,79.936716,132.787471
847,77.697818,79.764607,136.795177
848,77.697818,79.340151,127.074412
849,77.697818,79.955628,136.795177
850,77.697818,79.511055,131.488840
851,77.697818,79.082238,123.087846
852,77.697818,79.177655,127.371299
853,77.697818,79.933264,136.795177
854,77.697818,79.424402,127.371299
855,77.697818,79.396900,131.488840
856,77.697818,79.364751,124.263863
857,77.697818,79.949971,132.787471
858,77.697818,79.472148,126.053670
859,77.697818,80.109334,131.488840
860,77.697818,79.114427,131.738670
861,77.697818,79.698170,129.818865
862,77.697818,79.432222,136.795177
863,77.697818,79.673373,127.371299
864,77.697818,79.793853,131.488840
865,77.697818,79.919136,125.950610
866,77.697818,78.999014,127.780184
867,77.697818,79.342952,127.780184
868,77.697818,79.714862,129.818865
869,77.697818,80.065866,132.787471
870,77.697818,79.528801,127.780184
871,77.697818,79.846453,136.795177
872,77.697818,79.459351,136.795177
873,77.697818,79.090935,132.787471
874,77.697818,79.303691,131.738670
875,77.697818,79.305962,124.108231
876,77.697818,79.586697,136.795177
877,77.697818,78.982859,118.021425
878,77.697818,80.600742,132.787471
879,77.697818,80.065834,127.371299
880,77.697818,79.706997,131.738670
881,77.697818,80.067998,129.818865
882,77.697818,79.006323,131.738670
883,77.697818,79.626812,131.488840
884,77.697818,79.002046,131.738670
885,77.697818,79.346230,132.787471
886,77.697818,79.978898,132.787471
887,77.697818,79.683228,131.738670
888,77.697818,79.837215,127.371299
889,77.697818,78.999359,132.787471
890,77.697818,79.744707,124.263863
891,77.697818,79.707915,129.818865
892,77.697818,79.170783,131.488840
893,77.697818,79.546870,131.488840
894,77.697818,79.545768,127.074412
895,77.697818,79.448068,131.738670
896,77.697818,79.508576,129.818865
897,77.697818,79.819264,136.795177
898,77.697818,79.241442,132.787471
899,77.697818,79.531270,131.738670
900,77.697818,80.188814,131.738670
901,77.697818,79.714986,129.818865
902,77.697818,79.379856,132.787471
903,77.697818,79.736428,129.818865
904,77.697818,79.868756,131.738670
905,77.697818,79.473078,136.795177
906,77.697818,79.937942,132.787471
907,77.697818,79.150524,125.102866
908,77.697818,79.444961,131.738670
909,77.697818,79.490976,131.488840
910,77.697818,79.074246,127.780184
911,77.697818,79.726229,136.795177
912,77.697818,79.745885,136.795177
913,77.697818,79.228580,136.795177
914,77.697818,79.768898,136.795177
915,77.697818,79.494482,136.795177
916,77.697818,79.423150,131.488840
917,77.697818,79.482957,131.738670
918,77.697818,79.863813,131.738670
919,77.697818,79.895081,131.738670
920,77.697818,80.287808,132.787471
921,77.697818,79.191372,129.818865
922,77.697818,79.439085,132.787471
923,77.697818,79.265923,136.795177
924,77.697818,79.737070,136.795177
925,77.697818,79.775157,129.818865
926,77.697818,79.020201,123.087846
927,77.697818,79.537705,126.053670
928,77.697818,79.683016,129.818865
929,77.697818,79.628448,136.795177
930,77.697818,79.531058,132.787471
931,77.697818,79.362633,127.074412
932,77.697818,79.827869,136.795177
933,77.697818,79.763751,127.074412
934,77.697818,79.773921,127.074412
935,77.697818,80.428639,132.787471
936,77.697818,80.279174,131.738670
937,77.697818,79.389837,132.787471
938,77.697818,79.658301,136.795177
939,77.697818,80.081835,132.787471
940,77.697818,79.210550,125.102866
941,77.697818,78.702630,115.254228
942,77.697818,79.401420,136.795177
943,77.697818,79.445846,125.950610
944,77.697818,79.478745,129.818865
945,77.697818,79.485381,136.795177
946,77.697818,79.378762,131.488840
947,77.697818,79.812796,132.787471
948,77.697818,79.553432,132.787471
949,77.697818,79.122866,136.795177
950,77.697818,79.553715,131.738670
951,77.697818,79.790226,136.795177
952,77.697818,79.342390,131.738670
953,77.697818,80.106487,131.488840
954,77.697818,79.624414,132.787471
955,77.697818,79.228523,131.488840
956,77.697818,79.754305,136.795177
957,77.697818,79.731515,132.787471
958,77.697818,79.877963,136.795177
959,77.697818,79.360858,132.787471
960,77.697818,79.456344,131.738670
961,77.697818,79.585659,129.818865
962,77.697818,79.776416,131.488840
963,77.697818,79.822778,132.787471
964,77.697818,80.244936,131.738670
965,77.697818,79.375870,132.787471
966,77.697818,80.715950,132.787471
967,77.697818,79.281672,127.780184
968,77.697818,79.282591,129.818865
969,77.697818,79.419008,132.787471
970,77.697818,79.488529,132.787471
971,77.697818,79.812600,132.787471
972,77.697818,79.759238,131.488840
973,77.697818,79.598876,131.738670
974,77.697818,79.702464,136.795177
975,77.697818,80.234329,132.787471
976,77.697818,79.408732,122.261851
977,77.697818,79.204343,136.795177
978,77.697818,79.517975,124.263863
979,77.697818,79.971443,127.780184
980,77.697818,80.210792,136.795177
981,77.697818,79.633027,126.053670
982,77.697818,79.383332,129.818865
983,77.697818,80.022168,132.787471
984,77.697818,79.285583,127.780184
985,77.697818,79.356870,136.795177
986,77.697818,80.310835,131.488840
987,77.697818,79.350257,136.795177
988,77.697818,79.178783,136.795177
989,77.697818,79.675329,136.795177
990,77.697818,79.637049,131.488840
991,77.697818,79.606359,127.371299
992,77.697818,79.649712,131.488840
993,77.697818,79.292643,131.488840
994,77.697818,79.233009,132.787471
995,77.697818,80.007505,136.795177
996,77.697818,79.074339,131.738670
997,77.697818,79.941916,132.787471
998,77.697818,80.254965,132.787471
999,77.697818,79.875406,131.488840
1000,77.697818,79.762658,131.738670
1001,77.697818,79.474480,127.074412
1002,77.697818,79.277378,127.780184
1003,77.697818,79.166911,126.053670
1004,77.697818,79.600405,127.074412
1005,77.697818,79.248323,127.780184
1006,77.697818,79.598952,127.371299
1007,77.697818,79.793509,136.795177
1008,77.697818,80.077240,131.738670
1009,77.697818,79.372263,131.488840
1010,77.697818,79.766651,136.795177
1011,77.697818,79.837685,136.795177
1012,77.697818,80.176011,131.738670
1013,77.697818,79.683501,127.780184
1014,77.697818,79.703179,125.102866
1015,77.697818,79.378339,131.488840
1016,77.697818,80.281019,136.795177
1017,77.697818,79.729765,136.795177
1018,77.697818,79.372647,127.780184
1019,77.697818,79.171849,131.738670
1020,77.697818,79.728687,131.738670
1021,77.697818,79.927940,132.787471
1022,77.697818,79.693940,136.795177
1023,77.697818,79.419839,131.488840
1024,77.697818,79.783253,136.795177
1025,77.697818,79.971436,131.738670
1026,77.697818,79.009251,129.818865
1027,77.697818,79.121359,131.488840
1028,77.697818,80.078617,132.787471
1029,77.697818,79.442813,127.074412
1030,77.697818,79.128689,136.795177
1031,77.697818,80.305129,132.787471
1032,77.697818,78.990347,125.102866
1033,77.697818,79.782740,132.787471
1034,77.697818,79.474803,127.780184
1035,77.697818,79.832136,136.795177
1036,77.697818,79.183700,127.371299
1037,77.697818,79.949082,127.780184
1038,77.697818,79.581744,136.795177
1039,77.697818,79.553931,132.787471
1040,77.697818,79.410540,125.950610
1041,77.697818,79.259930,127.780184
1042,77.697818,80.123698,132.787471
1043,77.697818,80.302049,136.795177
1044,77.697818,79.387964,136.795177
1045,77.697818,79.946966,132.787471
1046,77.697818,79.033944,131.738670
1047,77.697818,79.638517,124.263863
1048,77.697818,79.351121,129.818865
1049,77.697818,79.426443,136.795177
1050,77.697818,80.192167,136.795177
1051,77.697818,79.467399,136.795177
1052,77.697818,80.073787,127.371299
1053,77.697818,79.478116,131.738670
1054,77.697818,79.492076,136.795177
1055,77.697818,79.626183,127.074412
1056,77.697818,79.563170,127.371299
1057,77.697818,80.027688,136.795177
1058,77.697818,79.521501,131.488840
1059,77.697818,78.691094,132.787471
1060,77.697818,79.790598,127.371299
1061,77.697818,79.458091,131.738670
1062,77.697818,80.427974,136.795177
1063,77.697818,79.268814,123.087846
1064,77.697818,80.122028,136.795177
1065,77.697818,79.801010,127.780184
1066,77.697818,79.559198,132.787471
1067,77.697818,79.728515,129.818865
1068,77.697818,79.943767,132.787471
1069,77.697818,78.898775,129.818865
1070,77.697818,79.360914,132.787471
1071,77.697818,79.600632,132.787471
1072,77.697818,78.876370,127.371299
1073,77.697818,79.252089,127.074412
1074,77.697818,79.680314,136.795177
1075,77.697818,79.784200,136.880301
1076,77.697818,79.949451,132.787471
1077,77.697818,79.584773,129.818865
1078,77.697818,80.365199,132.787471
1079,77.697818,79.562856,131.738670
1080,77.697818,79.629712,129.818865
1081,77.697818,79.692796,131.738670
1082,77.697818,79.794931,131.488840
1083,77.697818,79.468487,127.371299
1084,77.697818,79.397196,127.780184
1085,77.697818,79.812705,127.074412
1086,77.697818,79.870668,131.488840
1087,77.697818,79.555627,136.795177
1088,77.697818,79.898426,127.780184
1089,77.697818,79.359098,132.787471
1090,77.697818,79.924751,136.795177
1091,77.697818,79.868413,136.795177
1092,77.697818,79.557954,136.795177
1093,77.697818,80.036693,124.108231
1094,77.697818,79.629695,126.053670
1095,77.697818,79.451432,132.787471
1096,77.697818,79.639059,136.795177
1097,77.697818,79.405258,126.053670
1098,77.697818,79.282337,131.488840
1099,77.697818,79.534191,127.371299
1100,77.697818,79.399117,127.371299
1101,77.697818,79.471847,127.780184
1102,77.697818,80.036881,132.787471
1103,77.697818,79.564062,127.371299
1104,77.697818,80.103331,126.053670
1105,77.697818,79.832859,136.795177
1106,77.697818,79.841114,136.795177
1107,77.697818,79.593459,129.818865
1108,77.697818,79.625484,127.371299
1109,77.697818,80.292191,125.950610
1110,77.697818,79.349764,127.371299
1111,77.697818,79.737874,131.738670
1112,77.697818,79.754563,129.818865
1113,77.697818,79.323555,127.780184
1114,77.697818,79.316633,126.053670
1115,77.697818,79.156138,126.053670
1116,77.697818,79.364480,136.795177
1117,77.697818,79.735985,132.787471
1118,77.697818,80.080323,132.787471
1119,77.697818,79.737287,124.263863
1120,77.697818,79.542018,126.053670
1121,77.697818,79.797785,136.795177
1122,77.697818,79.760353,132.787471
1123,77.697818,79.230142,123.087846
1124,77.697818,79.987206,132.787471
1125,77.697818,79.296874,136.795177
1126,77.697818,79.816251,131.488840
1127,77.697818,79.980771,132.787471
1128,77.697818,79.693919,132.787471
1129,77.697818,80.327482,131.738670
1130,77.697818,79.869842,129.818865
1131,77.697818,79.680344,131.488840
1132,77.697818,79.501584,126.053670
1133,77.697818,79.838434,136.795177
1134,77.697818,79.552517,132.787471
1135,77.697818,79.975289,136.795177
1136,77.697818,79.316217,136.795177
1137,77.697818,79.524833,124.108231
1138,77.697818,79.698859,131.738670
1139,77.697818,79.680103,124.263863
1140,77.697818,80.200317,131.738670
1141,77.697818,80.034739,127.780184
1142,77.697818,79.749233,131.738670
1143,77.697818,79.855407,127.074412
1144,77.697818,79.758128,136.795177
1145,77.697818,79.324204,136.795177
1146,77.697818,80.210960,131.738670
1147,77.697818,80.012775,129.818865
1148,77.697818,80.117563,132.787471
1149,77.697818,79.987812,127.371299
1150,77.697818,79.627771,136.795177
1151,77.697818,79.331190,129.818865
1152,77.697818,79.247319,127.371299
1153,77.697818,79.236007,136.795177
1154,77.697818,79.179522,127.371299
1155,77.697818,79.708412,127.074412
1156,77.697818,79.833565,132.787471
1157,77.697818,80.070030,129.818865
1158,77.697818,79.966981,131.488840
1159,77.697818,80.436265,132.787471
1160,77.697818,79.014971,124.108231
1161,77.697818,79.135610,127.371299
1162,77.697818,79.936591,136.795177
1163,77.697818,79.453957,125.950610
1164,77.697818,79.921944,136.795177
1165,77.697818,79.507861,131.488840
1166,77.697818,79.804310,136.795177
1167,77.697818,80.327421,136.795177
1168,77.697818,79.808424,132.787471
1169,77.697818,79.648831,126.053670
1170,77.697818,79.333542,125.102866
1171,77.697818,79.150734,132.787471
1172,77.697818,79.634449,127.780184
1173,77.697818,79.670885,124.263863
1174,77.697818,79.524855,131.488840
1175,77.697818,79.455362,127.780184
1176,77.697818,79.945810,136.795177
1177,77.697818,80.133246,136.795177
1178,77.697818,79.308495,127.780184
1179,77.697818,79.143919,127.371299
1180,77.697818,79.411399,129.818865
1181,77.697818,79.585993,127.074412
1182,77.697818,79.499324,126.053670
1183,77.697818,79.303216,129.818865
1184,77.697818,79.622356,124.263863
1185,77.697818,79.820135,131.488840
1186,77.697818,80.176117,132.787471
1187,77.697818,79.439499,131.738670
1188,77.697818,79.670062,131.488840
1189,77.697818,80.481026,132.787471
1190,77.697818,80.377929,124.263863
1191,77.697818,79.290084,127.074412
1192,77.697818,78.856362,127.371299
1193,77.697818,79.843805,127.780184
1194,77.697818,79.699456,131.738670
1195,77.697818,79.439350,131.488840
1196,77.697818,79.323642,136.795177
1197,77.697818,79.449372,131.488840
1198,77.697818,79.295351,132.787471
1199,77.697818,79.971956,131.738670
1200,77.697818,78.791532,131.488840
1201,77.697818,79.212160,132.787471
1202,77.697818,79.437074,127.780184
1203,77.697818,79.891684,136.795177
1204,77.697818,79.912696,131.488840
1205,77.697818,79.412451,129.818865
1206,77.697818,79.484039,132.787471
1207,77.697818,79.303236,129.818865
1208,77.697818,79.385898,136.795177
1209,77.697818,79.727315,131.488840
1210,77.697818,79.327369,132.787471
1211,77.697818,79.298460,127.074412
1212,77.697818,79.971186,132.787471
1213,77.697818,79.645902,136.795177
1214,77.697818,80.574284,132.787471
1215,77.697818,79.408441,131.738670
1216,77.697818,79.685870,131.488840
1217,77.697818,79.829668,131.738670
1218,77.697818,79.527729,136.795177
1219,77.697818,79.167601,120.199933
1220,77.697818,79.538989,127.780184
1221,77.697818,80.453534,131.738670
1222,77.697818,79.547289,136.795177
1223,77.697818,79.421129,131.488840
1224,77.697818,79.940007,136.795177
1225,77.697818,79.413153,132.787471
1226,77.697818,79.582695,136.795177
1227,77.697818,79.527317,125.950610
1228,77.697818,80.125932,131.738670
1229,77.697818,79.670282,136.795177
1230,77.697818,79.185683,136.795177
1231,77.697818,80.021009,132.787471
1232,77.697818,80.455551,136.795177
1233,77.697818,79.679517,124.263863
1234,77.697818,79.494058,127.371299
1235,77.697818,79.589988,129.818865
1236,77.697818,79.430950,132.787471
1237,77.697818,80.259402,127.074412
1238,77.697818,79.575386,127.780184
1239,77.697818,79.959175,136.795177
1240,77.697818,79.565175,125.102866
1241,77.697818,79.550883,132.787471
1242,77.697818,80.080464,131.488840
1243,77.697818,80.020650,132.787471
1244,77.697818,79.549210,131.488840
1245,77.697818,79.966420,132.787471
1246,77.697818,79.092769,132.787471
1247,77.697818,79.719869,132.787471
1248,77.697818,79.159654,127.371299
1249,77.697818,79.669917,127.780184
1250,77.697818,80.427825,131.738670
1251,77.697818,79.558481,131.488840
1252,77.697818,79.483878,127.371299
1253,77.697818,79.913982,127.371299
1254,77.697818,79.699752,136.795177
1255,77.697818,79.862730,136.795177
1256,77.697818,79.930063,131.738670
1257,77.697818,79.063238,131.488840
1258,77.697818,79.186195,124.108231
1259,77.697818,79.657370,131.488840
1260,77.697818,79.868515,136.795177
1261,77.697818,79.549277,131.488840
1262,77.697818,80.028945,136.795177
1263,77.697818,80.001174,136.795177
1264,77.697818,80.304219,136.795177
1265,77.697818,79.942019,131.738670
1266,77.697818,79.909893,131.488840
1267,77.697818,79.125290,132.787471
1268,77.697818,80.239135,131.738670
1269,77.697818,78.835356,126.053670
1270,77.697818,79.661271,124.108231
1271,77.697818,79.383632,131.738670
1272,77.697818,79.384998,131.738670
1273,77.697818,79.586025,136.795177
1274,77.697818,80.051029,136.795177
1275,77.697818,79.904040,127.780184
1276,77.697818,79.185976,123.087846
1277,77.697818,80.001969,127.074412
1278,77.697818,79.624571,136.795177
1279,77.697818,79.734281,129.818865
1280,77.697818,79.613143,127.074412
1281,77.697818,79.426968,132.787471
1282,77.697818,79.456026,125.102866
1283,77.697818,79.866794,129.818865
1284,77.697818,79.366375,131.488840
1285,77.697818,79.403032,142.761290
1286,77.697818,79.300750,126.053670
1287,77.697818,79.404542,125.102866
1288,77.697818,79.597569,131.738670
1289,77.697818,80.134747,131.488840
1290,77.697818,80.230536,131.738670
1291,77.697818,79.338282,129.818865
1292,77.697818,80.227353,131.488840
1293,77.697818,79.183230,131.738670
1294,77.697818,79.492503,127.074412
1295,77.697818,79.866132,136.795177
1296,77.697818,79.790644,132.787471
1297,77.697818,79.787940,131.738670
1298,77.697818,79.805560,132.787471
1299,77.697818,79.361199,131.738670
1300,77.697818,79.276706,127.780184
1301,77.697818,79.327760,132.787471
1302,77.697818,79.983329,131.738670
1303,77.697818,79.757963,138.374818
1304,77.697818,79.000861,124.263863
1305,77.697818,79.698180,131.738670
1306,77.697818,79.501375,131.488840
1307,77.697818,79.597419,129.818865
1308,77.697818,79.328070,124.263863
1309,77.697818,79.502609,131.488840
1310,77.697818,80.028177,127.371299
1311,77.697818,80.168797,136.795177
1312,77.697818,79.865175,136.795177
1313,77.697818,78.581861,114.431349
1314,77.697818,79.574975,131.488840
1315,77.697818,79.159851,127.371299
1316,77.697818,79.886183,131.488840
1317,77.697818,78.926403,131.488840
1318,77.697818,79.786640,132.787471
1319,77.697818,79.741964,131.488840
1320,77.697818,79.283155,127.371299
1321,77.697818,79.871291,132.787471
1322,77.697818,79.933834,132.787471
1323,77.697818,79.224296,131.488840
1324,77.697818,80.142701,132.787471
1325,77.697818,79.722433,131.738670
1326,77.697818,79.571999,131.738670
1327,77.697818,80.056411,131.488840
1328,77.697818,79.399331,136.795177
1329,77.697818,79.695342,136.795177
1330,77.697818,79.571112,136.795177
1331,77.697818,79.349479,131.738670
1332,77.697818,79.286158,127.371299
1333,77.697818,79.755677,125.102866
1334,77.697818,78.922814,132.787471
1335,77.697818,79.839884,129.818865
1336,77.697818,79.651016,136.795177
1337,77.697818,79.815456,132.787471
1338,77.697818,79.519299,131.488840
1339,77.697818,79.534962,132.787471
1340,77.697818,79.727324,136.795177
1341,77.697818,79.614893,125.102866
1342,77.697818,79.802319,131.738670
1343,77.697818,79.547543,127.371299
1344,77.697818,80.022869,136.795177
1345,77.697818,80.476617,136.795177
1346,77.697818,79.794348,136.795177
1347,77.697818,79.277517,125.950610
1348,77.697818,80.029624,132.787471
1349,77.697818,79.425853,125.950610
1350,77.697818,79.348332,129.818865
1351,77.697818,79.353984,131.738670
1352,77.697818,80.176800,132.787471
1353,77.697818,79.448811,131.738670
1354,77.697818,79.282339,126.053670
1355,77.697818,79.804447,136.795177
1356,77.697818,80.013817,131.488840
1357,77.697818,79.488796,136.795177
1358,77.697818,79.764808,131.738670
1359,77.697818,79.304302,122.261851
1360,77.697818,80.005784,127.074412
1361,77.697818,79.504954,136.795177
1362,77.697818,79.528739,136.795177
1363,77.697818,79.858010,132.787471
1364,77.697818,79.773934,136.795177
1365,77.697818,79.470148,136.795177
1366,77.697818,79.704892,136.795177
1367,77.697818,79.723720,132.787471
1368,77.697818,79.498737,132.787471
1369,77.697818,79.375614,131.488840
1370,77.697818,78.921947,129.818865
1371,77.697818,79.355307,129.818865
1372,77.697818,79.634268,127.371299
1373,77.697818,80.089946,132.787471
1374,77.697818,79.487683,127.371299
1375,77.697818,80.137082,132.787471
1376,77.697818,79.491332,136.795177
1377,77.697818,80.072511,131.738670
1378,77.697818,79.415698,132.787471
1379,77.697818,80.194982,132.787471
1380,77.697818,79.593092,120.199933
1381,77.697818,79.858254,131.488840
1382,77.697818,79.803111,131.738670
1383,77.697818,79.177148,121.008879
1384,77.697818,80.007536,131.488840
1385,77.697818,79.562570,129.818865
1386,77.697818,79.433678,136.795177
1387,77.697818,79.066551,136.795177
1388,77.697818,80.312314,131.488840
1389,77.697818,79.892829,136.795177
1390,77.697818,79.494678,131.488840
1391,77.697818,79.116509,131.488840
1392,77.697818,79.840965,132.787471
1393,77.697818,80.015045,132.787471
1394,77.697818,79.266718,127.371299
1395,77.697818,79.240593,129.818865
1396,77.697818,80.215656,136.795177
1397,77.697818,79.398850,129.818865
1398,77.697818,79.444103,136.795177
1399,77.697818,79.709996,136.795177
1400,77.697818,79.906589,132.787471
1401,77.697818,80.010052,129.818865
1402,77.697818,78.961139,117.952479
1403,77.697818,79.315395,136.795177
1404,77.697818,79.644272,136.795177
1405,77.697818,79.694148,136.795177
1406,77.697818,80.117330,136.795177
1407,77.697818,79.670333,136.795177
1408,77.697818,79.469826,127.780184
1409,77.697818,79.534915,136.795177
1410,77.697818,79.251286,131.488840
1411,77.697818,79.733644,131.738670
1412,77.697818,79.765676,136.795177
1413,77.697818,79.833623,131.738670
1414,77.697818,79.706134,129.818865
1415,77.697818,79.500065,127.371299
1416,77.697818,79.856874,131.738670
1417,77.697818,79.600380,136.795177
1418,77.697818,79.690619,136.795177
1419,77.697818,80.014214,131.738670
1420,77.697818,79.683509,132.787471
1421,77.697818,79.978703,131.488840
1422,77.697818,80.113114,136.795177
1423,77.697818,79.867007,132.787471
1424,77.697818,79.811000,131.738670
1425,77.697818,79.706347,127.371299
1426,77.697818,79.382201,127.371299
1427,77.697818,79.296471,136.795177
1428,77.697818,79.480903,132.787471
1429,77.697818,79.832758,136.795177
1430,77.697818,79.423103,136.795177
1431,77.697818,79.939314,132.787471
1432,77.697818,79.563733,125.102866
1433,77.697818,79.376881,129.818865
1434,77.697818,79.879388,136.795177
1435,77.697818,79.933947,127.371299
1436,77.697818,80.007849,136.795177
1437,77.697818,79.929194,131.738670
1438,77.697818,79.497544,136.795177
1439,77.697818,80.312440,136.795177
1440,77.697818,80.212827,136.795177
1441,77.697818,79.621300,131.488840
1442,77.697818,79.274338,127.780184
1443,77.697818,79.336353,131.738670
1444,77.697818,79.838052,136.795177
1445,77.697818,79.707737,132.787471
1446,77.697818,79.090423,131.738670
1447,77.697818,80.055946,129.818865
1448,77.697818,79.202215,131.488840
1449,77.697818,79.678510,131.738670
1450,77.697818,80.004679,136.795177
1451,77.697818,79.461572,131.488840
1452,77.697818,79.264236,125.950610
1453,77.697818,79.183087,126.053670
1454,77.697818,79.620457,131.488840
1455,77.697818,79.755047,132.787471
1456,77.697818,79.652856,127.074412
1457,77.697818,79.990183,136.795177
1458,77.697818,78.754265,116.243261
1459,77.697818,79.676912,127.371299
1460,77.697818,79.557013,131.488840
1461,77.697818,79.508077,136.795177
1462,77.697818,80.061287,136.795177
1463,77.697818,79.285115,124.108231
1464,77.697818,79.161645,131.738670
1465,77.697818,79.800919,136.795177
1466,77.697818,79.802658,131.738670
1467,77.697818,79.023332,132.787471
1468,77.697818,80.346254,132.787471
1469,77.697818,79.429578,132.787471
1470,77.697818,79.537139,127.780184
1471,77.697818,79.659097,129.818865
1472,77.697818,79.205731,136.795177
1473,77.697818,79.669634,136.795177
1474,77.697818,80.048186,127.780184
1475,77.697818,79.820855,131.488840
1476,77.697818,79.766284,132.787471
1477,77.697818,79.247186,131.738670
1478,77.697818,79.947168,126.053670
1479,77.697818,79.159671,125.102866
1480,77.697818,79.939131,136.795177
1481,77.697818,79.850047,136.795177
1482,77.697818,79.688162,131.738670
1483,77.697818,79.717676,136.795177
1484,77.697818,79.913642,126.053670
1485,77.697818,79.520993,129.818865
1486,77.697818,79.887584,129.818865
1487,77.697818,79.518352,120.199933
1488,77.697818,79.597268,127.780184
1489,77.697818,79.493655,136.795177
1490,77.697818,79.316768,127.780184
1491,77.697818,79.320418,126.053670
1492,77.697818,79.666911,136.795177
1493,77.697818,79.674456,129.818865
1494,77.697818,79.617705,127.074412
1495,77.697818,80.012449,132.787471
1496,77.697818,80.017595,136.795177
1497,77.697818,79.284461,132.787471
1498,77.697818,79.704361,136.795177
1499,77.697818,79.379011,129.818865
1500,77.697818,79.782613,132.787471
1501,77.697818,79.781151,131.488840
1502,77.697818,79.583126,132.787471
1503,77.697818,79.530384,136.795177
1504,77.697818,79.249944,126.053670
1505,77.697818,80.254934,136.795177
1506,77.697818,79.419861,127.780184
1507,77.697818,79.709752,125.102866
1508,77.697818,79.165084,127.780184
1509,77.697818,79.619115,136.795177
1510,77.697818,79.112848,127.780184
1511,77.697818,79.348326,132.787471
1512,77.697818,79.509537,124.108231
1513,77.697818,79.599155,132.787471
1514,77.697818,79.671455,136.795177
1515,77.697818,79.779434,131.738670
1516,77.697818,79.397316,136.795177
1517,77.697818,79.722275,131.002906
1518,77.697818,79.644987,124.108231
1519,77.697818,80.155953,131.738670
1520,77.697818,79.030934,136.795177
1521,77.697818,79.587026,129.818865
1522,77.697818,79.291225,127.074412
1523,77.697818,79.522144,136.795177
1524,77.697818,79.695661,136.795177
1525,77.697818,79.594555,132.787471
1526,77.697818,79.701836,136.795177
1527,77.697818,79.966503,136.795177
1528,77.697818,79.764452,129.818865
1529,77.697818,79.671963,131.738670
1530,77.697818,79.816689,132.787471
1531,77.697818,79.628893,132.787471
1532,77.697818,79.651602,129.818865
1533,77.697818,79.703262,127.780184
1534,77.697818,79.580552,136.795177
1535,77.697818,79.242457,122.261851
1536,77.697818,79.247765,131.488840
1537,77.697818,78.905652,118.769117
1538,77.697818,79.937396,136.795177
1539,77.697818,79.994650,131.738670
1540,77.697818,79.336954,131.488840
1541,77.697818,79.850982,129.818865
1542,77.697818,79.434544,119.462065
1543,77.697818,79.424490,123.087846
1544,77.697818,79.432724,131.738670
1545,77.697818,79.727665,136.795177
1546,77.697818,79.264423,125.102866
1547,77.697818,79.754092,136.795177
1548,77.697818,79.251836,127.780184
1549,77.697818,79.865899,129.818865
1550,77.697818,79.297481,127.074412
1551,77.697818,79.414015,129.818865
1552,77.697818,79.635229,131.488840
1553,77.697818,79.947556,136.795177
1554,77.697818,79.671118,132.787471
1555,77.697818,79.418264,127.780184
1556,77.697818,79.963633,131.488840
1557,77.697818,79.212069,127.780184
1558,77.697818,79.688114,127.780184
1559,77.697818,79.414525,131.488840
1560,77.697818,79.892498,136.795177
1561,77.697818,80.013719,131.738670
1562,77.697818,79.889180,136.795177
1563,77.697818,79.352042,131.488840
1564,77.697818,79.200976,131.738670
1565,77.697818,79.118507,122.261851
1566,77.697818,79.554261,127.371299
1567,77.697818,78.626084,126.053670
1568,77.697818,79.970361,131.738670
1569,77.697818,79.360054,131.488840
1570,77.697818,79.553924,131.488840
1571,77.697818,80.060373,132.787471
1572,77.697818,79.882593,136.795177
1573,77.697818,79.698917,136.795177
1574,77.697818,79.898948,129.818865
1575,77.697818,79.354589,127.780184
1576,77.697818,79.692852,136.795177
1577,77.697818,80.529749,125.950610
1578,77.697818,79.530521,136.795177
1579,77.697818,79.786623,132.787471
1580,77.697818,79.730406,136.795177
1581,77.697818,79.808242,129.818865
1582,77.697818,79.433546,132.787471
1583,77.697818,79.494813,131.488840
1584,77.697818,80.054973,132.787471
1585,77.697818,79.893830,136.795177
1586,77.697818,79.344241,125.102866
1587,77.697818,79.309179,123.087846
1588,77.697818,78.993540,122.261851
1589,77.697818,79.662305,132.787471
1590,77.697818,79.463176,136.795177
1591,77.697818,80.170696,129.818865
1592,77.697818,78.697487,131.738670
1593,77.697818,79.546723,136.795177
1594,77.697818,79.215762,131.738670
1595,77.697818,79.918674,136.795177
1596,77.697818,79.703131,136.795177
1597,77.697818,79.250239,127.780184
1598,77.697818,80.362595,136.795177
1599,77.697818,79.105314,119.561614
1600,77.697818,79.850076,132.787471
1601,77.697818,80.171896,132.787471
1602,77.697818,80.277029,136.795177
1603,77.697818,79.653114,132.787471
1604,77.697818,79.649699,131.488840
1605,77.697818,79.587432,131.738670
1606,77.697818,79.795851,131.488840
